id,LivArea,grade,Area_of_house(excluding_basement),Area_of_basement,number_of_bedrooms,YearBuilt,SalePrice
6762812993,1510,8,1230,280,3,1910,800000
6762813504,3180,10,3180,0,5,1997,760000
6762813765,4380,8,2780,1600,3,1900,740500
6762813864,1640,9,1640,0,4,1911,735000
6762813965,1240,7,1240,0,2,1952,727500
6762814017,2130,7,1730,400,4,1916,725000
6762814042,2270,8,2270,0,4,1909,724950
6762814172,3060,10,2460,600,3,1994,715000
6762814506,2630,9,2030,600,3,2008,695000
6762814863,2780,9,2780,0,4,1985,674250
6762815073,3160,9,3160,0,5,2014,660000
6762815101,2990,10,2990,0,3,2006,659950
6762815500,2260,9,2260,0,4,2004,640000
6762815540,3340,9,2500,840,5,2014,637850
6762815544,2120,9,2120,0,4,2005,637250
6762815719,2830,7,1710,1120,5,1960,628000
6762816337,2990,8,2990,0,4,2004,600000
6762816703,2480,8,1860,620,5,1979,585000
6762816773,1930,8,1430,500,2,1951,581000
6762816869,1800,7,1800,0,3,1906,579000
6762817088,2420,9,2420,0,3,1990,570000
6762817659,2440,7,2440,0,3,1949,550000
6762817882,1990,8,1990,0,3,2004,544900
6762818199,1520,7,1370,150,4,1960,533250
6762818294,2100,7,2100,0,3,1955,530000
6762819591,2180,9,2180,0,3,1990,488000
6762819756,1620,7,920,700,2,1924,481000
6762819884,1210,7,1210,0,3,1976,478000
6762819913,1140,8,1140,0,2,1999,476000
6762819917,1880,7,1090,790,4,1944,475999
6762820155,1400,7,1400,0,3,1929,470000
6762820865,1570,7,1570,0,4,1960,450000
6762820866,2240,8,2100,140,3,2014,450000
6762821194,2000,6,1150,850,5,1987,441000
6762822213,2080,8,1360,720,3,1978,418000
6762822214,3266,8,3266,0,4,2014,418000
6762822450,1110,6,740,370,2,1916,410500
6762822668,1520,7,1140,380,3,1975,405000
6762823145,2500,9,2500,0,4,2002,395000
6762823304,2690,7,2690,0,4,1940,390000
6762823305,2560,8,2560,0,4,1989,390000
6762823425,1010,8,1010,0,2,1999,387000
6762823674,2864,8,2864,0,4,2014,380000
6762823913,2120,8,2120,0,3,1983,375000
6762823914,1000,7,1000,0,3,1947,375000
6762824289,920,6,920,0,2,1910,365000
6762825127,1930,8,1930,0,3,2014,345500
6762825183,1340,7,1340,0,3,1960,345000
6762825700,1520,7,1520,0,3,2009,333000
6762826382,2380,8,1760,620,4,1979,319000
6762826383,2110,7,2110,0,3,1978,319000
6762826526,2940,8,1780,1160,6,1978,315000
6762826527,900,6,760,140,2,1941,315000
6762826937,2430,8,2430,0,4,2002,305000
6762827018,1990,8,1990,0,4,1994,302500
6762827241,1600,7,1080,520,4,1979,299500
6762827306,2420,8,2420,0,4,2003,298000
6762827642,1760,7,1760,0,3,1995,289200
6762828068,1450,7,1450,0,3,2011,279000
6762828109,2100,7,2100,0,3,1992,277950
6762828296,2090,9,1670,420,4,1973,274000
6762828562,1090,7,1090,0,3,1967,267500
6762829266,1420,7,1420,0,2,1953,250000
6762830168,1550,7,1550,0,3,1948,225000
6762830169,1410,7,980,430,3,1962,225000
6762830348,809,7,809,0,2,2003,219000
6762830375,1070,7,1070,0,2,1980,217500
6762830497,1570,5,1570,0,3,1922,212644
6762830615,1250,7,1250,0,3,1967,209000
6762830809,1480,6,940,540,3,1947,200000
6762830943,1100,7,1100,0,3,1967,194820
6762810416,2750,7,1620,1130,3,1959,1650000
6762815438,2030,8,1400,630,3,1965,643000
6762823508,1970,8,1540,430,4,1977,385000
6762825658,980,8,980,0,2,2008,334900
6762828520,800,6,800,0,4,1943,268750
6762828728,1540,6,770,770,3,1951,263500
6762829504,670,6,670,0,2,1960,245000
6762816385,1620,7,1620,0,3,1928,599995
6762820743,1690,7,1690,0,3,2004,452000
6762822764,1720,7,1160,560,3,1969,402000
6762831119,900,6,900,0,2,1941,180250
6762810058,4490,12,4490,0,3,1993,3120000
6762810111,5410,10,5050,360,5,1941,2540000
6762810594,4300,11,4300,0,4,2014,1450000
6762810760,2280,9,2280,0,3,1926,1330000
6762810814,6563,10,5153,1410,6,2002,1300000
6762811542,3970,9,2970,1000,5,1979,995000
6762811773,2210,7,1460,750,4,1952,950000
6762811774,2940,9,2340,600,5,1909,950000
6762812028,1340,9,1340,0,3,1927,907000
6762812039,3370,10,3370,0,4,1981,905000
6762812400,3460,9,3460,0,5,2011,858450
6762812994,2510,9,2200,310,4,1967,800000
6762813321,3060,9,3060,0,4,2004,775000
6762813340,3410,10,3410,0,4,2004,774950
6762814094,3170,9,3170,0,3,2005,720000
6762815652,1909,8,1766,143,3,2006,630500
6762815806,1970,8,1470,500,3,1959,625000
6762816605,2080,8,2080,0,3,1982,589950
6762816613,3190,10,3190,0,4,2005,589450
6762817043,1920,7,960,960,4,1939,571500
6762817089,2890,9,2890,0,4,2005,570000
6762817141,1990,7,1230,760,3,1908,569000
6762817362,2430,8,1270,1160,3,1978,560000
6762818586,2020,8,1550,470,4,1976,521000
6762818622,1670,7,1150,520,3,1961,520000
6762818762,2700,9,2700,0,4,2009,515000
6762819385,1280,8,1080,200,3,2008,495000
6762819574,850,7,850,0,2,1927,489000
6762819803,2870,9,2870,0,4,1977,480000
6762819994,2160,8,2160,0,4,1981,475000
6762819995,1240,7,1240,0,3,1959,475000
6762820580,1170,7,1170,0,3,1924,457000
6762820867,2020,7,1170,850,3,1956,450000
6762821127,2020,7,1330,690,3,1958,444950
6762821686,2020,8,1680,340,3,2008,430000
6762821777,1980,7,1280,700,2,1977,428000
6762822334,1570,8,1570,0,3,1930,415000
6762822506,1530,7,1180,350,3,1988,410000
6762822885,1510,7,1510,0,3,1959,400000
6762823007,2800,9,2800,0,4,2005,399000
6762823181,2620,7,2620,0,3,1982,394250
6762823306,2500,8,1770,730,3,1986,390000
6762823723,2580,8,2580,0,4,2005,379950
6762823746,960,7,960,0,2,1949,379500
6762824458,1850,7,1850,0,4,1969,360000
6762824459,1950,7,1950,0,4,2004,360000
6762824621,1430,7,1010,420,2,1991,356000
6762824928,1870,7,1120,750,3,1923,350000
6762825367,1270,8,1270,0,2,2012,340000
6762825612,2330,8,2330,0,4,1998,335000
6762825613,1490,7,1490,0,3,1967,335000
6762825738,1080,7,580,500,3,1954,331000
6762825739,1300,7,1300,0,3,1986,331000
6762825879,2080,7,1080,1000,3,1971,329950
6762826062,2410,7,1510,900,4,1957,325000
6762826188,1290,7,1290,0,3,1976,323000
6762826528,1850,7,1140,710,4,1960,315000
6762826983,1790,7,1390,400,3,1974,304500
6762827226,2100,7,2100,0,3,1984,299900
6762827433,1788,7,1788,0,4,1990,294400
6762827581,1760,7,1760,0,3,1998,290000
6762827582,1590,7,910,680,2,1983,290000
6762828348,2430,8,2150,280,3,1983,272000
6762828848,1830,7,1060,770,4,1962,260000
6762829050,1230,7,1230,0,3,1979,255000
6762829343,560,6,560,0,2,1944,249900
6762829420,1750,5,1750,0,4,1943,247000
6762829664,1190,7,1190,0,3,1994,240000
6762829894,1420,7,1420,0,3,1966,234000
6762830170,960,5,960,0,3,1954,225000
6762830290,1000,6,1000,0,3,1933,220000
6762830358,1080,7,1080,0,3,1968,218250
6762830403,1730,7,1180,550,3,1961,216000
6762830448,1260,7,1260,0,3,1979,215000
6762830577,970,7,970,0,2,1968,210000
6762830625,840,5,840,0,2,1938,208417
6762830838,860,7,860,0,2,1949,199988
6762831111,1160,5,1160,0,3,1950,182000
6762831369,960,6,960,0,3,1950,158800
6762810203,5150,11,4360,790,4,1997,2140000
6762810400,7620,11,5980,1640,4,2005,1680000
6762810788,3650,9,1860,1790,5,1978,1310000
6762810907,4980,9,3080,1900,4,1982,1250000
6762810956,3440,9,3440,0,5,1901,1230000
6762811617,2390,9,1690,700,3,1936,978000
6762811914,3420,9,2520,900,5,2008,925000
6762813125,2050,8,2050,0,3,1991,790000
6762813322,2090,7,1090,1000,4,1916,775000
6762813323,1160,5,580,580,3,1931,775000
6762813544,2610,7,1630,980,3,1985,757000
6762813644,2640,7,1840,800,4,1911,750000
6762814018,2700,8,1450,1250,4,1953,725000
6762814282,2920,9,1690,1230,4,1977,707000
6762814382,1730,7,1250,480,4,1945,700000
6762814829,2130,7,1430,700,3,1922,675000
6762815018,1530,7,1530,0,4,1912,664000
6762815019,3190,8,3190,0,6,1979,664000
6762815411,2770,8,1570,1200,2,1969,645000
6762815592,3610,8,1950,1660,3,1998,635000
6762815974,1880,8,1760,120,4,1909,616500
6762816540,1560,8,1560,0,3,1940,592000
6762816970,3840,7,2530,1310,8,1961,575000
6762817294,2060,7,1460,600,4,1922,562000
6762817363,1530,8,1200,330,3,2007,560000
6762817407,1650,8,1350,300,2,2015,559000
6762817514,820,7,820,0,2,1968,554000
6762817772,1340,7,1340,0,3,1905,549000
6762818295,2000,7,1220,780,4,1944,530000
6762818883,2010,8,1310,700,4,1959,510000
6762819007,2420,8,2420,0,4,2013,505000
6762819153,2760,8,1800,960,4,1978,500000
6762819154,2690,7,2690,0,4,1949,500000
6762819155,2280,7,2280,0,4,1956,500000
6762819592,1600,7,1600,0,3,1909,488000
6762820068,1620,7,1620,0,3,1987,473000
6762820646,1760,8,1760,0,3,1959,455000
6762821166,1840,7,1390,450,4,1973,442500
6762821336,1130,8,910,220,2,2008,439108
6762821398,1760,7,1290,470,3,1988,437500
6762821399,1630,7,1630,0,3,1969,437500
6762821608,1400,8,1400,0,2,1957,431750
6762821987,3266,8,3266,0,4,2014,424950
6762822172,1400,8,1400,0,3,2007,419500
6762822669,2360,7,1390,970,4,1978,405000
6762822787,2578,9,2578,0,4,2014,400950
6762823008,700,6,700,0,2,1946,399000
6762823088,1980,7,1080,900,3,1949,396000
6762823307,1910,7,1410,500,3,1978,390000
6762824100,1270,7,1270,0,2,2000,370000
6762824460,2230,7,1390,840,6,1969,360000
6762824767,1912,8,1912,0,4,2012,353000
6762825021,1230,6,1230,0,1,1918,349950
6762825184,1620,6,1620,0,3,1958,345000
6762825368,1710,6,1310,400,3,1949,340000
6762825982,2290,7,1390,900,4,1963,326000
6762825988,1540,7,1190,350,3,1959,325500
6762826301,1550,8,1550,0,2,2008,320000
6762826938,1000,7,1000,0,2,1947,305000
6762827279,1820,7,1220,600,4,1975,299000
6762827866,1820,7,1520,300,3,1920,283000
6762828069,1640,7,1640,0,3,2003,279000
6762828939,2710,7,1710,1000,4,1967,258000
6762830094,1150,7,1150,0,1,1962,227000
6762830370,1640,7,950,690,4,1963,218000
6762830397,1650,8,1650,0,3,1985,216300
6762830929,720,6,720,0,2,1947,195000
6762830999,1520,7,1520,0,3,1967,190000
6762831018,920,6,920,0,3,1969,189950
6762831439,720,5,720,0,2,1982,150000
6762831440,720,5,720,0,2,1915,150000
6762810205,3190,10,3190,0,4,1982,2130000
6762810356,4440,10,3240,1200,4,1965,1730000
6762810444,4270,11,4270,0,4,1996,1610000
6762810499,2870,8,2870,0,5,1962,1560000
6762810546,3770,9,2890,880,4,1916,1500000
6762811860,1870,7,1870,0,3,1906,933000
6762812076,2160,8,1620,540,3,1917,900000
6762812655,3450,10,3450,0,4,1987,832500
6762812830,3230,9,2350,880,5,2002,815000
6762813645,3050,9,2050,1000,4,1984,750000
6762813726,2110,8,2110,0,4,1966,746000
6762813924,3660,10,3660,0,4,1990,730000
6762814215,2410,8,2410,0,4,1965,711800
6762814306,1970,9,1770,200,3,1980,705000
6762814435,2390,8,2390,0,2,2007,699950
6762815074,2080,7,1040,1040,3,1926,660000
6762815299,1540,8,1230,310,3,2002,650000
6762816067,2330,9,2330,0,3,1998,612000
6762816829,2180,9,2180,0,3,1985,580000
6762816971,2270,8,2270,0,3,1979,575000
6762817222,2520,8,1520,1000,4,1979,565000
6762817275,1580,7,870,710,3,1940,563000
6762818484,830,7,830,0,1,1924,525000
6762819386,1850,7,1850,0,2,1903,495000
6762819557,1580,7,790,790,3,1909,489950
6762819662,3273,8,2671,602,4,2014,485000
6762820200,2620,7,1660,960,3,1976,469000
6762821104,1510,8,1510,0,2,1985,445000
6762821508,1750,7,1330,420,3,1978,435000
6762821917,2200,7,1250,950,4,1959,425000
6762822105,2540,8,1520,1020,5,1980,420000
6762823146,2250,9,2250,0,4,1987,395000
6762824572,2390,7,1270,1120,5,1980,358000
6762824600,1540,7,1140,400,5,1990,357000
6762824687,1240,7,1240,0,3,1962,355000
6762825185,1390,7,1230,160,3,1903,345000
6762826150,1560,7,1210,350,3,1964,324950
6762827211,1320,7,1320,0,3,2005,299950
6762827394,1690,7,1690,0,3,2003,295000
6762829267,1910,7,1290,620,3,1964,250000
6762829268,1800,7,1800,0,4,2000,250000
6762830228,1670,7,1300,370,3,1990,223000
6762830449,1280,7,1280,0,3,1975,215000
6762830656,1130,6,1130,0,2,1952,207000
6762830969,1240,6,1240,0,3,1987,192000
6762831481,1200,8,1200,0,3,1966,140000
6762831581,560,5,560,0,1,1947,106000
6762811635,3130,9,2430,700,4,2011,975000
6762822959,1230,8,1080,150,3,2009,399950
6762819299,3216,9,3216,0,4,2014,498445
6762830110,1520,7,1030,490,3,1954,226000
6762831602,980,6,980,0,3,1969,90000
6762811496,3040,9,3040,0,3,2005,1000000
6762810230,5230,11,4450,780,5,2014,1990000
6762810276,4285,10,4285,0,4,2013,1890000
6762810429,4660,12,4660,0,3,1975,1640000
6762810529,3720,10,3720,0,6,2003,1520000
6762810611,3420,10,3420,0,5,2006,1440000
6762810612,2660,8,1930,730,4,1968,1440000
6762810988,3270,8,2180,1090,4,1909,1210000
6762811051,3960,11,3960,0,4,2001,1190000
6762811233,3830,9,2030,1800,4,1969,1100000
6762811403,4090,11,4090,0,4,1991,1040000
6762811775,5635,10,4360,1275,4,2011,950000
6762811861,3640,9,3640,0,4,2014,932990
6762812009,2640,10,2640,0,5,2009,910000
6762812046,1140,6,1140,0,2,1947,903000
6762812645,2550,9,2550,0,3,1983,834000
6762812701,1740,8,1500,240,3,1948,827235
6762812995,5480,10,5140,340,6,1991,800000
6762813047,3290,10,2220,1070,4,1990,799000
6762813062,2590,10,2590,0,3,1993,796500
6762813324,3520,8,1530,1990,3,1960,775000
6762814194,2920,8,1520,1400,5,1976,713500
6762814885,1220,7,1220,0,3,1954,672000
6762814956,1400,8,1400,0,3,1909,667000
6762815075,1960,7,1960,0,4,1922,660000
6762815196,2160,9,2160,0,4,1989,653000
6762815412,3280,10,3280,0,3,2001,645000
6762815593,2240,7,1120,1120,3,1955,635000
6762815636,2720,10,2720,0,4,1994,632500
6762816013,2220,8,2040,180,3,1975,615000
6762816208,2250,8,2250,0,4,1967,605000
6762816423,3410,8,3410,0,4,1972,599000
6762816972,1840,8,1140,700,2,1957,575000
6762816973,1610,7,1020,590,4,1982,575000
6762817039,1710,7,1710,0,4,1956,571900
6762817364,2020,9,2020,0,3,1976,560000
6762817479,2260,8,1620,640,4,1976,555000
6762817480,1720,7,860,860,4,1940,555000
6762818094,2520,8,2520,0,4,2009,536000
6762818763,910,7,910,0,2,1949,515000
6762818764,2980,9,2980,0,5,2007,515000
6762819156,2220,8,1110,1110,3,1962,500000
6762819157,1900,8,1200,700,4,2008,500000
6762819387,3620,9,3620,0,4,1980,495000
6762819514,1600,8,1600,0,3,1984,490000
6762819804,1160,7,1160,0,3,1959,480000
6762820225,3160,7,1880,1280,4,1969,467500
6762820238,2660,8,1330,1330,3,1948,467000
6762820313,1480,7,1480,0,3,1954,465000
6762820479,1430,7,1430,0,2,1938,460000
6762820480,2690,9,2690,0,4,1986,460000
6762820708,1650,7,1270,380,3,1991,453000
6762820868,2900,7,2040,860,4,1911,450000
6762821148,1130,7,880,250,2,1939,443000
6762821687,1090,7,1090,0,2,1900,430000
6762821810,1680,7,1290,390,3,1969,427000
6762821918,1530,8,1530,0,3,1958,425000
6762822106,1240,7,1240,0,3,1968,420000
6762822670,1370,7,1370,0,2,1987,405000
6762822782,2020,7,1260,760,3,1969,401000
6762822789,1690,6,890,800,4,1946,400375
6762822886,2580,8,2580,0,3,1946,400000
6762823509,1950,7,1150,800,4,1963,385000
6762823915,1370,8,1370,0,3,2007,375000
6762824191,1560,7,1060,500,3,1969,368000
6762824340,1020,6,1020,0,4,1947,364000
6762824527,1850,7,1850,0,3,2010,359782
6762824688,1880,8,1250,630,3,1974,355000
6762824689,2540,7,2540,0,5,2014,355000
6762824929,1010,7,1010,0,3,1967,350000
6762824930,2190,7,2190,0,4,2006,350000
6762825186,1820,6,910,910,2,1948,345000
6762825284,1200,7,1200,0,3,1986,342000
6762825614,980,7,980,0,3,1966,335000
6762825813,950,6,950,0,2,1909,330000
6762826302,1730,7,1730,0,4,1971,320000
6762827148,1810,7,1240,570,3,1977,300000
6762827280,2450,8,2450,0,3,1993,299000
6762827717,1610,7,1610,0,4,2013,286950
6762827858,2770,7,1490,1280,5,1979,283450
6762827978,1190,7,1190,0,2,2005,280000
6762828545,1370,7,1370,0,3,1966,268000
6762828849,1850,7,1250,600,3,1968,260000
6762828924,1400,7,1040,360,3,1985,258900
6762828940,1790,7,1790,0,3,1998,258000
6762829051,930,7,930,0,3,1978,255000
6762829132,1290,7,1290,0,3,1990,253000
6762829269,1060,7,1060,0,3,1960,250000
6762829404,700,6,700,0,2,1950,247500
6762829665,1980,7,1980,0,4,1996,240000
6762830001,1060,7,1060,0,3,1948,230000
6762830060,810,6,810,0,2,1955,229000
6762830171,1700,8,1700,0,4,1994,225000
6762830291,1000,7,990,10,2,2004,220000
6762831135,1960,5,1960,0,3,1908,180000
6762831150,1130,7,1130,0,3,1954,179950
6762831181,1390,7,1390,0,3,2014,175003
6762810867,2870,8,1730,1140,4,1951,1270000
6762811449,2550,7,2550,0,6,1907,1020000
6762811685,4070,10,4070,0,4,1989,965000
6762811795,2980,9,1860,1120,4,1973,949000
6762811915,3540,10,3540,0,4,1996,925000
6762812996,4600,10,4600,0,4,1990,800000
6762813094,1960,8,1330,630,3,1911,792500
6762813239,1660,8,1460,200,3,1911,780000
6762813537,1640,8,1640,0,3,2014,759000
6762813560,2870,8,2870,0,3,1984,755000
6762813899,1960,8,1960,0,3,2010,732000
6762814019,940,7,940,0,3,1952,725000
6762814307,2300,8,2300,0,2,2007,705000
6762814507,1790,8,1790,0,5,1952,695000
6762814997,2280,7,1470,810,4,1926,665000
6762815300,3610,8,3610,0,6,1966,650000
6762815301,1610,8,1610,0,4,1966,650000
6762815807,1860,8,1860,0,3,1993,625000
6762816830,2720,7,1530,1190,5,1939,580000
6762817090,3370,8,1770,1600,6,1964,570000
6762817481,2350,7,1410,940,4,1946,555000
6762817660,1650,7,1650,0,3,1950,550000
6762817738,2720,8,1510,1210,4,1969,549950
6762817855,2500,9,2500,0,4,1997,545000
6762818063,2620,8,1970,650,3,1992,538000
6762818157,1370,7,1020,350,2,1952,535000
6762818360,2160,7,1380,780,3,1987,528000
6762818623,2490,9,2150,340,4,1985,520000
6762818711,2330,9,1300,1030,3,1971,516000
6762818884,2350,7,2350,0,3,1983,510000
6762818974,1060,7,960,100,2,1926,506000
6762818978,1300,8,1300,0,3,2005,505500
6762819996,1460,8,1150,310,3,1988,475000
6762819997,2240,7,1140,1100,4,1972,475000
6762820253,2170,7,1220,950,4,1976,466000
6762820314,1450,8,1030,420,3,1995,465000
6762820869,1150,7,1150,0,3,1917,450000
6762820870,2530,8,2530,0,3,1987,450000
6762820871,950,7,950,0,2,1925,450000
6762821027,2250,7,1360,890,5,1977,446950
6762821134,1460,7,1140,320,3,2003,443750
6762821277,1690,8,1690,0,4,1929,440000
6762821278,2600,8,1810,790,4,1968,440000
6762821432,2495,7,2495,0,4,2002,436000
6762821583,3080,7,3080,0,6,1900,432500
6762821919,1630,7,1630,0,3,1994,425000
6762822107,2100,7,1400,700,2,1908,420000
6762822108,1900,8,1520,380,3,2009,420000
6762822507,2270,8,1420,850,3,1954,410000
6762822508,2650,8,1760,890,3,1956,410000
6762822709,1720,7,1720,0,3,1995,404000
6762822726,720,6,720,0,2,1905,403000
6762822887,1920,7,1920,0,3,1968,400000
6762823009,1460,8,1460,0,3,1959,399000
6762823308,2350,8,2350,0,3,2003,390000
6762823366,2160,7,2160,0,3,2007,389900
6762823414,3190,8,3190,0,4,1979,387500
6762823510,2960,8,2360,600,4,1979,385000
6762823599,1740,7,1740,0,4,1924,382000
6762823675,1260,7,940,320,3,2007,380000
6762823916,1540,8,1540,0,3,2010,375000
6762824101,1250,7,830,420,3,2006,370000
6762824601,1590,7,1080,510,3,1976,357000
6762824690,2370,7,1280,1090,3,1979,355000
6762824768,2130,7,1100,1030,5,1978,353000
6762824931,1820,7,1320,500,4,1952,350000
6762824932,1740,7,1740,0,3,1965,350000
6762824933,830,7,830,0,2,2006,350000
6762825033,1550,6,970,580,2,1969,349900
6762825255,1180,7,940,240,2,1957,343000
6762825369,1900,7,1540,360,3,1969,340000
6762825370,860,6,860,0,2,1947,340000
6762825814,2370,9,2370,0,3,1990,330000
6762826063,1230,7,1160,70,2,2008,325000
6762826303,1460,7,1460,0,4,1955,320000
6762827583,900,7,900,0,2,1998,290000
6762827899,1280,7,1060,220,2,1951,281000
6762827979,1800,8,1800,0,3,1987,280000
6762827980,940,6,940,0,3,1948,280000
6762828432,1930,7,1930,0,5,1966,270000
6762828433,1770,7,1770,0,3,1996,270000
6762828553,1410,8,1410,0,3,2014,267800
6762828850,1710,7,1240,470,3,1976,260000
6762828941,1040,6,1040,0,3,1951,258000
6762829270,1470,6,1470,0,3,2003,250000
6762829364,1752,8,1752,0,3,2005,249000
6762829543,1360,7,1360,0,3,1966,244900
6762829895,1200,6,1200,0,2,2003,234000
6762829908,850,8,850,0,2,2001,233000
6762829912,910,6,910,0,3,1973,232900
6762830002,2140,8,2140,0,6,1903,230000
6762830079,1000,7,1000,0,3,1959,228000
6762830349,970,6,970,0,3,1967,219000
6762830578,1520,6,1520,0,4,1920,210000
6762830579,1440,7,1440,0,3,1963,210000
6762830616,1330,7,1330,0,3,1976,209000
6762831501,1520,6,1120,400,3,1961,135000
6762810091,6410,12,5610,800,4,1906,2730000
6762810187,3540,10,3000,540,4,1940,2200000
6762810351,4870,10,3650,1220,5,1929,1740000
6762810362,4290,9,2480,1810,5,1972,1710000
6762811151,4700,10,2930,1770,5,2006,1140000
6762811563,2780,7,1390,1390,4,1967,990000
6762811934,3670,9,3670,0,4,1994,921500
6762812077,2320,8,1620,700,3,1907,900000
6762812345,3500,8,2430,1070,6,1909,865000
6762812630,1490,8,1490,0,3,1984,835000
6762812699,1810,7,1310,500,3,1960,827500
6762812884,3470,8,2520,950,4,1979,810000
6762813467,2150,8,1400,750,3,1906,762000
6762813831,1520,7,1520,0,3,1936,738000
6762814095,2180,8,1090,1090,3,1941,720000
6762814383,2672,8,2020,652,4,2005,700000
6762814830,2920,9,2920,0,4,2004,675000
6762814910,3340,8,3340,0,3,1950,670000
6762815206,2230,8,1630,600,3,1974,652450
6762815914,2040,8,1740,300,3,1930,620000
6762816259,1470,7,970,500,2,1941,602000
6762816265,1660,7,1120,540,2,1906,601150
6762816580,3360,8,3360,0,3,1989,590000
6762816974,2690,8,2690,0,3,1992,575000
6762817365,2410,7,1600,810,5,1978,560000
6762817661,1540,8,1540,0,3,2008,550000
6762818485,1580,8,1160,420,4,1973,525000
6762818578,2100,9,2100,0,3,1997,521900
6762818624,2510,8,2510,0,3,1981,520000
6762818765,2800,8,2800,0,4,2003,515000
6762818766,1300,8,1300,0,3,2008,515000
6762819065,1810,8,1170,640,2,1962,501000
6762819158,1490,8,1220,270,3,2001,500000
6762819159,1800,7,1300,500,3,1972,500000
6762819334,1420,7,1420,0,2,1941,496000
6762819741,950,7,950,0,2,1941,482000
6762820045,1850,9,1850,0,3,2013,474950
6762820057,1090,7,840,250,2,1926,474000
6762820103,1760,7,1070,690,4,1962,471000
6762820647,2811,9,2811,0,4,2009,455000
6762821105,2690,8,2690,0,3,1994,445000
6762821279,1650,8,1650,0,3,1977,440000
6762821400,990,7,790,200,2,1907,437500
6762821509,1990,8,1990,0,4,1973,435000
6762821688,1830,8,1400,430,3,1976,430000
6762822426,2210,8,2210,0,3,1985,412000
6762822557,1440,8,1440,0,3,1972,409000
6762822888,2470,8,1250,1220,5,1977,400000
6762822960,2150,8,1450,700,4,1969,399950
6762823227,2600,8,2600,0,4,1991,392000
6762823785,2140,7,1190,950,4,1959,378000
6762823917,1720,7,970,750,4,1930,375000
6762823918,1050,8,960,90,2,2007,375000
6762824242,1140,6,1140,0,2,1909,365500
6762824545,2180,7,2180,0,4,1950,359000
6762824691,530,4,530,0,1,1950,355000
6762824934,1570,7,1570,0,4,1972,350000
6762825121,1060,7,730,330,3,2006,346000
6762825187,1770,8,1220,550,2,1957,345000
6762825371,1280,8,1030,250,3,1976,340000
6762825815,1750,6,1070,680,4,1942,330000
6762826064,1050,7,1050,0,3,1951,325000
6762826065,1570,8,1570,0,3,1999,325000
6762826205,2060,7,1280,780,4,1981,322500
6762826529,1900,7,1130,770,3,1977,315000
6762827516,1580,7,1580,0,4,1984,291000
6762827800,1990,7,1090,900,3,1961,285000
6762828365,1490,7,1090,400,3,1976,271500
6762828782,2040,7,1190,850,4,1961,261000
6762828851,1740,7,1020,720,4,1962,260000
6762829271,1830,8,1830,0,4,2001,250000
6762829421,1640,8,1180,460,3,1968,247000
6762829449,1260,7,1260,0,2,1957,245560
6762829666,1460,7,1140,320,3,1986,240000
6762829667,1890,7,1190,700,3,1959,240000
6762830095,1340,7,1340,0,3,1959,227000
6762830172,1740,7,1740,0,3,1989,225000
6762830617,1320,6,1320,0,3,1912,209000
6762831040,710,6,710,0,2,1926,187250
6762831136,1460,6,1290,170,5,1936,180000
6762810868,3950,9,2250,1700,5,1953,1270000
6762810908,3710,9,2340,1370,5,1977,1250000
6762811281,3000,8,1550,1450,4,1969,1080000
6762811648,4010,11,4010,0,4,2003,972000
6762812265,1820,7,1820,0,3,1953,875000
6762812631,4030,8,3310,720,4,1943,835000
6762813646,2020,7,1010,1010,5,1963,750000
6762813740,2970,9,1770,1200,3,1995,745000
6762814131,2090,8,1890,200,3,1931,717500
6762814998,1615,8,1615,0,2,1906,665000
6762815076,960,6,960,0,2,1942,660000
6762815736,2280,8,2280,0,4,1987,626100
6762815866,2280,7,1510,770,4,1942,622100
6762816487,1510,7,1010,500,2,1900,595000
6762817366,1810,8,1810,0,4,1926,560000
6762817662,3540,10,3540,0,4,2003,550000
6762818064,2000,7,1250,750,3,1960,538000
6762818332,1240,8,1240,0,3,2014,529950
6762818361,2940,8,1700,1240,5,1977,528000
6762818376,2270,8,1310,960,4,1973,527500
6762818885,2060,8,1100,960,3,1982,510000
6762819515,2800,8,1880,920,8,1997,490000
6762820563,1390,9,1150,240,3,2006,458000
6762820590,1750,7,1150,600,3,1962,456150
6762820872,1850,7,1100,750,4,1956,450000
6762821324,1230,8,1010,220,3,2003,439950
6762821758,2160,8,2160,0,4,1977,429000
6762821793,1900,7,1300,600,3,1971,427500
6762821920,1490,7,1110,380,4,1977,425000
6762822109,1720,8,1720,0,3,1932,420000
6762822151,1830,7,1330,500,3,1968,419995
6762822671,1450,7,1450,0,3,1969,405000
6762822889,2070,7,2070,0,4,1982,400000
6762823309,1050,8,960,90,2,2007,390000
6762823511,2020,7,2020,0,5,1950,385000
6762823512,2630,7,2630,0,4,2010,385000
6762824935,1320,7,1320,0,2,1993,350000
6762824936,790,6,790,0,1,1911,350000
6762825256,1040,6,1040,0,2,1953,343000
6762825372,2690,9,2690,0,4,1998,340000
6762825991,1400,7,1000,400,4,1954,325088
6762826304,1330,7,1330,0,3,1971,320000
6762826530,1480,7,1480,0,3,1968,315000
6762826735,1930,8,1930,0,4,1994,310000
6762826786,2100,7,1400,700,5,1974,309900
6762826872,1250,7,1250,0,3,1959,306000
6762827395,1000,6,1000,0,3,1951,295000
6762827431,1760,7,1760,0,3,2005,294500
6762827490,2060,8,2060,0,4,2000,292000
